"OTU"	"Var1"	"Var2"	"estimate"	"statistic"	"p.val"	"N"	"Method"	"q.val"	"Sig"
"s_Parasutterella_excrementihominis"	"Abundance"	"colon_CXCL1"	-0.0796492456328794	8388.87463856747	0.644250181601912	36	"spearman"	0.784304568906675	""
"s_Christensenella_massiliensis"	"Abundance"	"Femur_Inflammation"	-0.0894477040490914	24076.7942594849	0.532495366602939	51	"spearman"	0.784730013941173	""
"s_Odoribacter_splanchnicus"	"Abundance"	"colon_IL10"	-0.128455884853066	9519.65384462046	0.448633289526061	37	"spearman"	0.785108256670606	""
"s_Neobittarella_massiliensis"	"Abundance"	"synov_CXCL1"	-0.241900525631897	355.183550330723	0.448765408967347	12	"spearman"	0.785339465692858	""
"s_Massiliimalia_timonensis"	"Abundance"	"colon_IL1b"	0.0827264503687824	13924.2124834019	0.58901971801078	45	"spearman"	0.785359624014373	""
"s_Blautia_A_obeum"	"Abundance"	"Femur_Inflammation"	0.129597255553137	19235.9006522757	0.364726484554074	51	"spearman"	0.785564735962622	""
"s_Blautia_A_obeum"	"Abundance"	"ileum_IL10"	0.15880646721363	6536.07374975009	0.354913490732447	36	"spearman"	0.785564735962622	""
"s_Diplocloster_modestus"	"Abundance"	"score_day5"	-0.152483761521856	5180.41450804074	0.421154495063607	30	"spearman"	0.786155057452067	""
"s_Thomasclavelia_sp000508865"	"Abundance"	"ileum_IFNg"	0.0737061338290887	6613.73820446031	0.673909654409921	35	"spearman"	0.786227930144908	""
"s_Enterocloster_asparagiformis"	"Abundance"	"ileum_IFNg"	0.0737061338290887	6613.73820446031	0.673909654409921	35	"spearman"	0.786227930144908	""
"s_Bacteroides_fragilis"	"Abundance"	"ileum_TNF"	0.0844772409433011	12125.1834209469	0.59016617056966	43	"spearman"	0.786888227426213	""
"s_Parabacteroides_sp003473295"	"Abundance"	"ileum_CCL2"	-0.0711173231759102	15199.1548158662	0.646420893355416	44	"spearman"	0.786947174519636	""
"s_Enterocloster_citroniae"	"Abundance"	"colon_IL1b"	0.200600183012168	12134.8892218753	0.186409220715932	45	"spearman"	0.787325902482952	""
"s_Enterocloster_citroniae"	"Abundance"	"colon_TNF"	-0.221079927526036	18535.9932998452	0.144442885526598	45	"spearman"	0.787325902482952	""
"s_Enterocloster_citroniae"	"Abundance"	"ileum_IL1b"	0.283363061332099	10169.0781596975	0.0623338783751615	44	"spearman"	0.787325902482952	""
"s_Enterocloster_citroniae"	"Abundance"	"score_day9"	0.392441964100637	340.232500103643	0.147933153375642	15	"spearman"	0.787325902482952	""
"s_Enterocloster_citroniae"	"Abundance"	"synov_CCL2"	-0.382701350397411	503.303291544658	0.196831475620738	13	"spearman"	0.787325902482952	""
"s_Enterocloster_citroniae"	"Abundance"	"synov_IL6"	-0.403167542719829	401.305917217871	0.193759757038057	12	"spearman"	0.787325902482952	""
"s_Bacteroides_finegoldii"	"Abundance"	"colon_S100A8"	0.0798828436943266	8408.95069147755	0.633544190712951	38	"spearman"	0.788715941424754	""
"s_Bacteroides_finegoldii"	"Abundance"	"colon_IL10"	-0.0776350937232462	9090.9296506493	0.647873809027476	37	"spearman"	0.788715941424754	""
"s_UBA3282_sp003611805"	"Abundance"	"Femur_Joint"	0.071164957412407	20527.2544411858	0.619717992904401	51	"spearman"	0.788731990969237	""
"s_UBA3282_sp003611805"	"Abundance"	"ileum_IL1b"	-0.0828925790630119	15366.2456969041	0.592691297906393	44	"spearman"	0.788731990969237	""
"s_UBA3282_sp003611805"	"Abundance"	"ileum_TNF"	-0.101422528212164	14587.2399636419	0.517537276836938	43	"spearman"	0.788731990969237	""
"s_UBA3282_sp003611805"	"Abundance"	"ileum_S100A8"	0.100421479104076	7588.84440227802	0.554270841625946	37	"spearman"	0.788731990969237	""
"s_UBA3282_sp003611805"	"Abundance"	"ileum_IFNg"	0.100850960446749	6419.92414241021	0.56431320526554	35	"spearman"	0.788731990969237	""
"s_Hominimerdicola_aceti"	"Abundance"	"colon_S100A8"	-0.0699829519916749	9778.57419825192	0.676308806669966	38	"spearman"	0.78902694111496	""
"s_Bacteroides_eggerthii"	"Abundance"	"ileum_CXCL1"	-0.0753532883800699	10624.4904891951	0.648447710397626	39	"spearman"	0.789414603962328	""
"s_Bifidobacterium_bifidum"	"Abundance"	"score_day9"	0.1506232014583	475.651007183352	0.592079209038699	15	"spearman"	0.789438945384932	""
"s_Otoolea_symbiosa"	"Abundance"	"score_day1"	0.192037098613747	4408.2455899634	0.292366124071197	32	"spearman"	0.789878079901526	""
"s_Otoolea_symbiosa"	"Abundance"	"synov_CCL2"	0.305364800573805	252.847212591135	0.3103092456756	13	"spearman"	0.789878079901526	""
"s_Otoolea_symbiosa"	"Abundance"	"synov_MMP3"	0.32462204024963	245.837577349134	0.279182001251198	13	"spearman"	0.789878079901526	""
"s_Ruthenibacterium_lactatiformans"	"Abundance"	"ileum_CXCL1"	-0.116616895427002	11032.1749268188	0.479569276170934	39	"spearman"	0.789878807810951	""
"s_Blautia_A_sp028767025"	"Abundance"	"ileum_CXCL1"	0.164691914130288	8252.84388839276	0.316391633509814	39	"spearman"	0.790979083774534	""
"s_Tidjanibacter_inops"	"Abundance"	"Patella_Joint"	0.0880871133198614	13842.8376198045	0.565021823903166	45	"spearman"	0.791030553464432	""
"s_Tidjanibacter_inops"	"Abundance"	"colon_CCL2"	0.091857024799426	12886.5488180961	0.553164080919903	44	"spearman"	0.791030553464432	""
"s_Caecibacter_massiliensis"	"Abundance"	"ileum_TNF"	0.0651051460050608	12381.747446309	0.678300489527161	43	"spearman"	0.791350571115021	""
"s_Agathobaculum_ammoniilyticum"	"Abundance"	"score_day9"	0.119098769019329	493.304689349176	0.672469685934045	15	"spearman"	0.793315136237293	""
"s_Agathobaculum_ammoniilyticum"	"Abundance"	"synov_IL6"	0.133134703995681	247.923474657235	0.679984402489108	12	"spearman"	0.793315136237293	""
"s_Holdemanella_hominis"	"Abundance"	"Femur_Joint"	0.129611728067854	19235.5808097004	0.364672474055837	51	"spearman"	0.793871589163658	""
"s_Holdemanella_hominis"	"Abundance"	"Femur_Inflammation"	0.127113824818982	19290.7844715005	0.374066093431511	51	"spearman"	0.793871589163658	""
"s_Holdemanella_hominis"	"Abundance"	"colon_TNF"	0.318553962667032	10344.3508467145	0.032949517999529	45	"spearman"	0.793871589163658	""
"s_Holdemanella_hominis"	"Abundance"	"colon_CCL2"	0.160876558356702	11907.1616369184	0.29684286995936	44	"spearman"	0.793871589163658	""
"s_Holdemanella_hominis"	"Abundance"	"colon_S100A8"	-0.183325970725151	10814.4160464572	0.270585280538153	38	"spearman"	0.793871589163658	""
"s_Holdemanella_hominis"	"Abundance"	"ileum_S100A8"	0.168937728533348	7010.84132209267	0.31753029661991	37	"spearman"	0.793871589163658	""
"s_Holdemanella_hominis"	"Abundance"	"ileum_IL10"	0.16619287201226	6478.68138446474	0.332682495863053	36	"spearman"	0.793871589163658	""
"s_Holdemanella_hominis"	"Abundance"	"ileum_IFNg"	0.215736227036302	5599.64333896081	0.213249336219784	35	"spearman"	0.793871589163658	""
"s_Holdemanella_hominis"	"Abundance"	"colon_IFNg"	0.195587376489548	4388.87527387303	0.283363774511665	32	"spearman"	0.793871589163658	""
"s_Holdemanella_hominis"	"Abundance"	"score_day1"	0.265627431695085	4006.73673267161	0.141730321123514	32	"spearman"	0.793871589163658	""
"s_Holdemanella_hominis"	"Abundance"	"synov_CCL2"	0.256845760216464	270.508143281207	0.396935794581829	13	"spearman"	0.793871589163658	""
"s_Holdemanella_hominis"	"Abundance"	"synov_IL1b"	0.304631017931154	253.11430947306	0.31153253339906	13	"spearman"	0.793871589163658	""
"s_Holdemanella_hominis"	"Abundance"	"synov_CXCL1"	0.362036082585741	182.457680380478	0.247504112604962	12	"spearman"	0.793871589163658	""
"s_Holdemanella_hominis"	"Abundance"	"synov_IL6"	0.354571421089128	184.592573568509	0.258106782203085	12	"spearman"	0.793871589163658	""
"s_Alistipes_timonensis"	"Abundance"	"colon_IL1b"	-0.0875635719497557	16509.2150221973	0.567345429888166	45	"spearman"	0.793876292153932	""
"s_Alistipes_timonensis"	"Abundance"	"ileum_IFNg"	-0.0858799159484196	7753.18259987172	0.623759943835232	35	"spearman"	0.793876292153932	""
"s_Alistipes_timonensis"	"Abundance"	"synov_TNF"	-0.156617503447684	421.008771254957	0.609374952090114	13	"spearman"	0.793876292153932	""
"s_Phocaeicola_massiliensis"	"Abundance"	"colon_CXCL1"	-0.14556465155029	8901.03734254575	0.396945094239171	36	"spearman"	0.793890188478342	""
"s_Adlercreutzia_equolifaciens"	"Abundance"	"colon_TNF"	0.326895006754896	10217.7337974607	0.0283955886909401	45	"spearman"	0.795076483346324	""
"s_Otoolea_symbiosa"	"Abundance"	"colon_IL1b"	0.120648319370037	13348.5585119628	0.429849759656939	45	"spearman"	0.795546026377642	""
"s_Otoolea_symbiosa"	"Abundance"	"Patella_Joint"	-0.13690581692147	17258.2303008679	0.369835669382553	45	"spearman"	0.795546026377642	""
"s_Otoolea_symbiosa"	"Abundance"	"colon_S100A8"	0.117318506140832	8066.82617237894	0.483010087443568	38	"spearman"	0.795546026377642	""
"s_Otoolea_symbiosa"	"Abundance"	"colon_IL10"	0.124866540088881	7382.6258678102	0.461515465527642	37	"spearman"	0.795546026377642	""
"s_Otoolea_symbiosa"	"Abundance"	"colon_IFNg"	0.153888765994794	4616.3828927324	0.400394154518378	32	"spearman"	0.795546026377642	""
"s_Otoolea_symbiosa"	"Abundance"	"synov_IL17"	-0.284848484848485	212	0.427359698875701	10	"spearman"	0.795546026377642	""
"s_Enterocloster_pacaense"	"Abundance"	"ileum_IL10"	-0.0495452262305708	8154.96640781154	0.774145738738204	36	"spearman"	0.795546546376299	""
"s_Enterocloster_pacaense"	"Abundance"	"ileum_IFNg"	-0.0454255619661337	7464.33851243819	0.795546546376299	35	"spearman"	0.795546546376299	""
"s_Hungatella_effluvii"	"Abundance"	"score_day1"	0.0752881806974591	5045.22768611466	0.682149449891789	32	"spearman"	0.795841024873754	""
"s_Akkermansia_sp004167605"	"Abundance"	"colon_S100A8"	0.0819141717501658	8390.38638437524	0.624906922220066	38	"spearman"	0.79630068808943	""
"s_Akkermansia_sp004167605"	"Abundance"	"ileum_IFNg"	0.0854105413470127	6530.16873478233	0.62566482635598	35	"spearman"	0.79630068808943	""
"s_Parasutterella_gallistercoris"	"Abundance"	"synov_TNF"	-0.149328930358409	418.355730650461	0.626323726829727	13	"spearman"	0.79713928869238	""
"s_Blautia_A_ammoniilytica"	"Abundance"	"ileum_CCL2"	-0.0590704053517723	15028.2090519417	0.703291156825965	44	"spearman"	0.797307180438027	""
"s_Blautia_A_ammoniilytica"	"Abundance"	"ileum_CXCL1"	-0.0745346897485793	10616.402734716	0.652023485230151	39	"spearman"	0.797307180438027	""
"s_Blautia_A_ammoniilytica"	"Abundance"	"colon_CXCL1"	0.0637419850552628	7274.72477612061	0.711881411105381	36	"spearman"	0.797307180438027	""
"s_Blautia_A_ammoniilytica"	"Abundance"	"ileum_IFNg"	0.0783463305368399	6580.60719996696	0.65461608978144	35	"spearman"	0.797307180438027	""
"s_Blautia_A_ammoniilytica"	"Abundance"	"score_day1"	0.10008026281058	4909.96208610547	0.585762802656213	32	"spearman"	0.797307180438027	""
"s_Blautia_A_ammoniilytica"	"Abundance"	"score_day9"	-0.168381018268706	654.293370230475	0.548592820969363	15	"spearman"	0.797307180438027	""
"s_Blautia_A_ammoniilytica"	"Abundance"	"synov_TNF"	0.130036081188654	316.66686644733	0.671991996685794	13	"spearman"	0.797307180438027	""
"s_Desulfovibrio_sp900556755"	"Abundance"	"Femur_Inflammation"	-0.120700317830502	24767.4770240541	0.398840373185595	51	"spearman"	0.79768074637119	""
"s_Dorea_A_longicatena"	"Abundance"	"score_day1"	-0.196809168709273	6529.79082447779	0.280307382117724	32	"spearman"	0.800878234622069	""
"s_Prevotella_rara"	"Abundance"	"colon_S100A8"	0.0808747877258273	8399.88531497367	0.629320346328681	38	"spearman"	0.800953168054685	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"ileum_CCL2"	0.0389488571880279	13637.3157165019	0.801802516246942	44	"spearman"	0.801802516246942	""
"s_Duodenibacillus_intestinigallinarum"	"Abundance"	"ileum_TNF"	-0.039492293622435	13767.0359367355	0.801477598503631	43	"spearman"	0.801802516246942	""
"s_Pseudoscilispira_sp018369915"	"Abundance"	"ileum_TNF"	-0.0884521804010471	14415.4606772315	0.572729839086956	43	"spearman"	0.801821774721738	""
"s_Sellimonas_intestinalis"	"Abundance"	"ileum_CCL2"	-0.154748485162492	16385.8810044558	0.315864311616025	44	"spearman"	0.804018247749882	""
"s_Alistipes_communis"	"Abundance"	"colon_IL1b"	-0.135038644522859	17229.886623857	0.376460721347142	45	"spearman"	0.804134873923554	""
"s_Alistipes_communis"	"Abundance"	"colon_TNF"	0.127566150359539	13243.5458375422	0.403673450081878	45	"spearman"	0.804134873923554	""
"s_Alistipes_communis"	"Abundance"	"ileum_IL1b"	-0.140309152516701	16180.986874212	0.363657859385423	44	"spearman"	0.804134873923554	""
"s_Alistipes_communis"	"Abundance"	"synov_CCL2"	0.231455024943138	279.750370920698	0.446741596624197	13	"spearman"	0.804134873923554	""
"s_Alistipes_communis"	"Abundance"	"synov_TNF"	-0.231455024943138	448.249629079302	0.446741596624197	13	"spearman"	0.804134873923554	""
"s_Alistipes_communis"	"Abundance"	"synov_CXCL1"	0.305699202718803	198.570028022422	0.33389313645066	12	"spearman"	0.804134873923554	""
"s_Ruminococcus_C_callidus"	"Abundance"	"Femur_Joint"	0.11773041140206	19498.1579080145	0.410629246775167	51	"spearman"	0.805063881237709	""
"s_Ruminococcus_C_callidus"	"Abundance"	"ileum_CCL2"	-0.23413118400823	17512.3215010768	0.126093272743197	44	"spearman"	0.805063881237709	""
"s_Ruminococcus_C_callidus"	"Abundance"	"colon_CCL2"	0.251784591661593	10617.176644322	0.0991984384357834	44	"spearman"	0.805063881237709	""
"s_Ruminococcus_C_callidus"	"Abundance"	"ileum_TNF"	-0.120158136732129	14835.3743628803	0.44278513468074	43	"spearman"	0.805063881237709	""
"s_Ruminococcus_C_callidus"	"Abundance"	"ileum_S100A8"	0.15548108055913	7124.36160440318	0.358148345233381	37	"spearman"	0.805063881237709	""
"s_Ruminococcus_C_callidus"	"Abundance"	"ileum_IL10"	0.293033873165893	5493.12680550101	0.0828370001197259	36	"spearman"	0.805063881237709	""
"s_Ruminococcus_C_callidus"	"Abundance"	"ileum_IFNg"	0.173490746725545	5901.27606837961	0.318913017715131	35	"spearman"	0.805063881237709	""
"s_Ruminococcus_C_callidus"	"Abundance"	"colon_IFNg"	0.223948618902766	4234.13633526651	0.217887353904443	32	"spearman"	0.805063881237709	""
"s_Ruminococcus_C_callidus"	"Abundance"	"score_day1"	-0.196533178172668	6528.28502011008	0.280995924951179	32	"spearman"	0.805063881237709	""
"s_Ruminococcus_C_callidus"	"Abundance"	"score_day5"	-0.24792979484577	5609.44442783174	0.186500939793345	30	"spearman"	0.805063881237709	""
"s_Ruminococcus_C_callidus"	"Abundance"	"score_day9"	-0.252209951287071	701.23757272076	0.364487348464343	15	"spearman"	0.805063881237709	""
"s_Eggerthella_lenta"	"Abundance"	"ileum_IL10"	-0.0555085981084956	8201.30180730301	0.747796924755773	36	"spearman"	0.805319765121602	""
"s_Eggerthella_lenta"	"Abundance"	"synov_IL1b"	-0.101139174257842	400.814659429854	0.742334752775586	13	"spearman"	0.805319765121602	""
"s_Diplocloster_modestus"	"Abundance"	"Patella_Joint"	-0.102967586573478	16743.0479641854	0.500894569248064	45	"spearman"	0.805415497134015	""
"s_Diplocloster_modestus"	"Abundance"	"ileum_CXCL1"	0.0995502621837143	8896.4434096249	0.546531944483796	39	"spearman"	0.805415497134015	""
"s_Diplocloster_modestus"	"Abundance"	"colon_IL10"	0.107322836091591	7530.62455473133	0.527228004877304	37	"spearman"	0.805415497134015	""
"s_Diplocloster_modestus"	"Abundance"	"synov_IL17"	0.224899694979996	127.891550328301	0.532169526525156	10	"spearman"	0.805415497134015	""
"s_Phocaeicola_vulgatus"	"Abundance"	"ileum_TNF"	0.0386604749775286	12731.9806693976	0.805577476736415	43	"spearman"	0.805577476736415	""
"s_Intestinibacter_bartlettii"	"Abundance"	"colon_CCL2"	0.262342514325435	10467.3597217221	0.0853665279013756	44	"spearman"	0.808390566087972	""
"s_Intestinibacter_bartlettii"	"Abundance"	"ileum_TNF"	-0.243581142316904	16469.9886488451	0.115484366583996	43	"spearman"	0.808390566087972	""
"s_Intestinibacter_bartlettii"	"Abundance"	"ileum_S100A8"	0.272200747876537	6139.71449091353	0.103134184519777	37	"spearman"	0.808390566087972	""
"s_Intestinibacter_bartlettii"	"Abundance"	"ileum_IL10"	0.299951276938311	5439.37857818932	0.0755069536928887	36	"spearman"	0.808390566087972	""
"s_Bacteroides_caccae"	"Abundance"	"Patella_Joint"	0.0984328162502279	13685.7898493215	0.520035065894275	45	"spearman"	0.808943435835539	""
"s_Alistipes_shahii"	"Abundance"	"synov_TNF"	0.0975024933099224	328.509092435188	0.751331972095302	13	"spearman"	0.809126739179556	""
"s_Lactonifactor_longoviformis"	"Abundance"	"colon_IFNg"	-0.384118990351023	7551.75321135518	0.0299693757807315	32	"spearman"	0.80917314607975	""
"s_Clostridium_AQ_innocuum"	"Abundance"	"ileum_CCL2"	-0.145177772386548	16250.0725901651	0.347078296205898	44	"spearman"	0.809849357813763	""
"s_Blautia_A_faecis"	"Abundance"	"colon_IL1b"	0.112148847909298	13477.5804887369	0.463274472337342	45	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"ileum_IL1b"	-0.145127631322978	16249.3610884731	0.347246645893801	44	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"colon_CCL2"	0.198500914746576	11373.2720197461	0.196461629258151	44	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"ileum_TNF"	-0.226081862743158	16238.2281901704	0.144900289112286	43	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"ileum_CXCL1"	-0.128458531695433	11149.1702931509	0.435767847803181	39	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"ileum_S100A8"	0.156356760223363	7116.97437075571	0.355413971110246	37	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"colon_IL10"	-0.201760621173507	10138.0526002197	0.231110963702836	37	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"ileum_IL10"	0.119821337458941	6838.98820794403	0.486385052249399	36	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"colon_CXCL1"	0.105776038211769	6948.12018309455	0.539225580817836	36	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"score_day1"	0.132813715847543	4731.36836633581	0.468675304334223	32	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"score_day9"	-0.167961123928321	654.058229399859	0.549604821319014	15	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"synov_IL1b"	0.203087345287436	290.076206315373	0.505762723852831	13	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"synov_MMP13"	0.256845760216464	270.508143281207	0.396935794581829	13	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"synov_MMP3"	0.322550489574164	246.591621795004	0.282439737884628	13	"spearman"	0.809943947206968	""
"s_Blautia_A_faecis"	"Abundance"	"synov_IL17"	-0.325158807729976	218.651203275446	0.359267465344641	10	"spearman"	0.809943947206968	""
"s_Enterocloster_lavalensis"	"Abundance"	"ileum_TNF"	-0.100591876875455	14576.2388173385	0.520990755992936	43	"spearman"	0.810430064877901	""
"s_Enterococcus_faecalis"	"Abundance"	"ileum_CXCL1"	0.0861129013055477	9029.20453510119	0.602193953234259	39	"spearman"	0.810572319440505	""
"s_Enterococcus_faecalis"	"Abundance"	"synov_CCL2"	0.16597843248097	303.583850576927	0.587868552767372	13	"spearman"	0.810572319440505	""
"s_Enterococcus_faecalis"	"Abundance"	"synov_MMP3"	0.157242725508288	306.763647914983	0.607929239580379	13	"spearman"	0.810572319440505	""
"s_Bifidobacterium_longum"	"Abundance"	"colon_IL1b"	0.129033961713048	13221.2644611959	0.398240351359074	45	"spearman"	0.810629886152555	""
"s_Bifidobacterium_longum"	"Abundance"	"colon_TNF"	0.0800624374641458	13964.6521992943	0.601111841879378	45	"spearman"	0.810629886152555	""
"s_Bifidobacterium_longum"	"Abundance"	"Patella_Joint"	-0.0821709670185894	16427.3552793422	0.591532141316514	45	"spearman"	0.810629886152555	""
"s_Bifidobacterium_longum"	"Abundance"	"ileum_CCL2"	-0.0536226821551741	14950.9058597819	0.729566897537299	44	"spearman"	0.810629886152555	""
"s_Bifidobacterium_longum"	"Abundance"	"ileum_IL1b"	0.0596278573635928	13343.8807040106	0.700620988314021	44	"spearman"	0.810629886152555	""
"s_Bifidobacterium_longum"	"Abundance"	"ileum_TNF"	-0.0833016509015759	14347.2470645405	0.595367691270001	43	"spearman"	0.810629886152555	""
"s_Bifidobacterium_longum"	"Abundance"	"ileum_CXCL1"	0.0606741960477102	9280.53894304862	0.713678270842926	39	"spearman"	0.810629886152555	""
"s_Bifidobacterium_longum"	"Abundance"	"colon_S100A8"	0.11378249173335	8099.14180804892	0.496386635800706	38	"spearman"	0.810629886152555	""
"s_Bifidobacterium_longum"	"Abundance"	"ileum_S100A8"	0.0946406577316445	7637.61141137585	0.577410538597717	37	"spearman"	0.810629886152555	""
"s_Bifidobacterium_longum"	"Abundance"	"colon_IL10"	0.0928990658289869	7652.30348066667	0.584466090007109	37	"spearman"	0.810629886152555	""
"s_Bifidobacterium_longum"	"Abundance"	"ileum_IFNg"	-0.156617581832038	8258.24953428075	0.368932779752831	35	"spearman"	0.810629886152555	""
"s_Bifidobacterium_longum"	"Abundance"	"score_day1"	-0.0827073067657893	5907.25106571415	0.65269514785153	32	"spearman"	0.810629886152555	""
"s_Bifidobacterium_longum"	"Abundance"	"score_day5"	-0.16393856610931	5231.90385466135	0.386680829689128	30	"spearman"	0.810629886152555	""
"s_Bifidobacterium_longum"	"Abundance"	"score_day9"	-0.252209951287071	701.23757272076	0.364487348464343	15	"spearman"	0.810629886152555	""
"s_Enterocloster_aldenensis"	"Abundance"	"Femur_Joint"	0.0576834896013557	20825.19487981	0.687636155021054	51	"spearman"	0.812098876675045	""
"s_Enterocloster_aldenensis"	"Abundance"	"ileum_TNF"	0.0647109903432462	12386.967643894	0.680143794196688	43	"spearman"	0.812098876675045	""
"s_Enterocloster_aldenensis"	"Abundance"	"score_day9"	0.140152977645347	481.514332518606	0.618350107552328	15	"spearman"	0.812098876675045	""
"s_Enterocloster_aldenensis"	"Abundance"	"synov_CCL2"	-0.131868131868132	412	0.669269053658081	13	"spearman"	0.812098876675045	""
"s_Enterocloster_aldenensis"	"Abundance"	"synov_MMP3"	-0.120879120879121	408	0.696084751435753	13	"spearman"	0.812098876675045	""
"s_Caecibacter_massiliensis"	"Abundance"	"ileum_IL1b"	0.0543112290989293	13419.3236590862	0.726228184151655	44	"spearman"	0.813375566249854	""
"s_Blautia_A_obeum"	"Abundance"	"colon_IL1b"	0.0594727102148014	14277.2042589393	0.697962583478524	45	"spearman"	0.814289680724944	""
"s_Blautia_A_obeum"	"Abundance"	"ileum_CCL2"	-0.111779085103054	15776.1452176123	0.470059779283637	44	"spearman"	0.814289680724944	""
"s_Blautia_A_obeum"	"Abundance"	"ileum_IL1b"	-0.0704982942679658	15190.3707956624	0.649298505048439	44	"spearman"	0.814289680724944	""
"s_Blautia_A_obeum"	"Abundance"	"ileum_TNF"	-0.0630708522739258	14079.3103675159	0.687833723164751	43	"spearman"	0.814289680724944	""
"s_Blautia_A_obeum"	"Abundance"	"ileum_CXCL1"	-0.0999419236809949	10867.4262059682	0.544946967653001	39	"spearman"	0.814289680724944	""
"s_Blautia_A_obeum"	"Abundance"	"colon_S100A8"	0.0734276114291917	8467.94505914862	0.661306529292083	38	"spearman"	0.814289680724944	""
"s_Blautia_A_obeum"	"Abundance"	"ileum_S100A8"	0.0797766099611019	7763.00451836814	0.638815152730993	37	"spearman"	0.814289680724944	""
"s_Blautia_A_obeum"	"Abundance"	"colon_IL10"	-0.0788899275932032	9101.51542917626	0.642559682784445	37	"spearman"	0.814289680724944	""
"s_Blautia_A_obeum"	"Abundance"	"colon_CXCL1"	-0.06976762364308	8312.09443570673	0.685973203985803	36	"spearman"	0.814289680724944	""
"s_Blautia_A_obeum"	"Abundance"	"ileum_IFNg"	0.113575863404856	6329.06833528933	0.515932139513043	35	"spearman"	0.814289680724944	""
"s_Blautia_A_obeum"	"Abundance"	"synov_TNF"	0.192185553399018	294.044458562757	0.529334694930785	13	"spearman"	0.814289680724944	""
"s_Alistipes_A_ihumii"	"Abundance"	"colon_IL10"	-0.0701841980490863	9028.07389474209	0.679774599370302	37	"spearman"	0.814372402311109	""
"s_Alistipes_A_ihumii"	"Abundance"	"score_day1"	-0.0665722344687207	5819.21811126134	0.717345692362052	32	"spearman"	0.814372402311109	""
"s_Alistipes_A_ihumii"	"Abundance"	"synov_MMP13"	-0.137823403033962	414.167718704362	0.653423120832333	13	"spearman"	0.814372402311109	""
"s_Alistipes_A_ihumii"	"Abundance"	"synov_IL17"	0.126763347794919	144.084047613838	0.727118216349204	10	"spearman"	0.814372402311109	""
"s_Blautia_A_obeum"	"Abundance"	"score_day1"	0.0641387023025755	5106.05924023715	0.72727892882643	32	"spearman"	0.814552400285601	""
"s_Coprobacter_secundus"	"Abundance"	"ileum_IL10"	0.216951543960062	6084.28650343032	0.203738775615908	36	"spearman"	0.81495510246363	""
"s_Sellimonas_intestinalis"	"Abundance"	"synov_MMP3"	-0.282598652627095	466.865909556263	0.34951829075518	13	"spearman"	0.815542678428754	""
"s_Prevotella_sp900313215"	"Abundance"	"Femur_Inflammation"	-0.10433742165949	24405.8570186747	0.466223033000396	51	"spearman"	0.815890307750693	""
"s_Prevotella_sp900313215"	"Abundance"	"ileum_IL1b"	-0.117400741394411	15855.9165203867	0.447876580623667	44	"spearman"	0.815890307750693	""
"s_Prevotella_sp900313215"	"Abundance"	"colon_IL10"	-0.130391120927762	9535.9794961466	0.441769605074645	37	"spearman"	0.815890307750693	""
"s_Desulfovibrio_sp900556755"	"Abundance"	"ileum_CXCL1"	-0.12807274979163	11145.3587679413	0.4371589863481	39	"spearman"	0.816030107849787	""
"s_Avimicrobium_caecorum"	"Abundance"	"colon_CCL2"	0.100311403410096	12766.5811856107	0.517067529752228	44	"spearman"	0.816865464130616	""
"s_Avimicrobium_caecorum"	"Abundance"	"ileum_CXCL1"	0.104886456201571	8843.72181272848	0.525127798369681	39	"spearman"	0.816865464130616	""
"s_Anaerobutyricum_hallii"	"Abundance"	"Femur_Inflammation"	-0.0896189765978069	24080.5793828115	0.53170765427783	51	"spearman"	0.818011775812045	""
"s_Paramuribaculum_sp910588065"	"Abundance"	"Femur_Inflammation"	-0.0438668731094208	23069.4578957182	0.759868928287087	51	"spearman"	0.81832038430917	""
"s_Bacteroides_nordii"	"Abundance"	"colon_S100A8"	-0.0511371708035717	9606.34260397384	0.760442382937245	38	"spearman"	0.818937950855495	""
"s_Eubacterium_F_sp003491505"	"Abundance"	"Femur_Inflammation"	0.0778069260402701	20380.46693451	0.587335570430478	51	"spearman"	0.818962364035962	""
"s_Eubacterium_F_sp003491505"	"Abundance"	"colon_IL1b"	0.0650347585669513	14192.7723649537	0.671245209713125	45	"spearman"	0.818962364035962	""
